Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,Latitude,Longitude,Bike ID,User Type,Birth Year,Gender,Trip_Duration_in_min
1364,18-10-15 16:52,18-10-15 17:15,3188,NJCU,40.7101087,-74.0858489,3206,Hilltop,40.7311689,-74.0575736,24633,Subscriber,1967,1,23
1368,18-10-15 16:52,18-10-15 17:15,3188,NJCU,40.7101087,-74.0858489,3206,Hilltop,40.7311689,-74.0575736,24567,Subscriber,1978,1,23
203,18-10-15 16:52,18-10-15 16:56,3215,Central Ave,40.7467299,-74.0492509,3210,Pershing Field,40.74267714,-74.05178863,24546,Subscriber,1982,1,3
1108,18-10-15 16:54,18-10-15 17:12,3203,Hamilton Park,40.72759597,-74.04424731,3201,Dey St,40.737711,-74.066921,24676,Subscriber,1985,2,18
1466,18-10-15 16:54,18-10-15 17:18,3213,Van Vorst Park,40.71848892,-74.04772663,3205,JC Medical Center,40.71653978,-74.04963791,24484,Customer,1984,0,24
1430,18-10-15 16:54,18-10-15 17:18,3213,Van Vorst Park,40.71848892,-74.04772663,3205,JC Medical Center,40.71653978,-74.04963791,24418,Subscriber,1986,2,24
313,18-10-15 16:54,18-10-15 17:00,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,24397,Subscriber,1973,1,5
408,18-10-15 16:59,18-10-15 17:06,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24656,Subscriber,1992,1,7
155,18-10-15 16:59,18-10-15 17:02,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,24393,Subscriber,1987,1,3
796,18-10-15 17:00,18-10-15 17:13,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,24623,Subscriber,1986,2,13
94,18-10-15 17:05,18-10-15 17:06,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24594,Customer,1984,0,2
157,18-10-15 17:05,18-10-15 17:07,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,24641,Customer,1984,0,3
373,18-10-15 17:05,18-10-15 17:12,3209,Brunswick St,40.7241765,-74.0506564,3220,5 Corners Library,40.73496102,-74.05950308,24535,Subscriber,1988,1,6
1003,18-10-15 17:06,18-10-15 17:22,3210,Pershing Field,40.74267714,-74.05178863,3215,Central Ave,40.7467299,-74.0492509,24422,Subscriber,1982,1,17
628,18-10-15 17:07,18-10-15 17:18,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,24536,Subscriber,1947,1,10
596,18-10-15 17:08,18-10-15 17:18,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,24449,Subscriber,1949,2,10
219,18-10-15 17:09,18-10-15 17:13,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24476,Subscriber,1992,1,4
213,18-10-15 17:09,18-10-15 17:13,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24643,Subscriber,1992,1,4
2012,18-10-15 17:11,18-10-15 17:44,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,24529,Subscriber,1991,1,34
170,18-10-15 17:14,18-10-15 17:17,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,24643,Subscriber,1977,1,3
1059,18-10-15 17:14,18-10-15 17:32,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24641,Customer,1984,0,18
1005,18-10-15 17:15,18-10-15 17:32,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24594,Customer,1984,0,17
989,18-10-15 17:16,18-10-15 17:32,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,24646,Customer,1984,0,16
22220,18-10-15 17:17,18-10-15 23:28,3201,Dey St,40.737711,-74.066921,3206,Hilltop,40.7311689,-74.0575736,24676,Subscriber,1957,2,370
581,18-10-15 17:18,18-10-15 17:27,3201,Dey St,40.737711,-74.066921,3206,Hilltop,40.7311689,-74.0575736,24681,Subscriber,1960,1,10
270,18-10-15 17:23,18-10-15 17:28,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,24476,Subscriber,1979,1,4
321,18-10-15 17:24,18-10-15 17:29,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,24388,Subscriber,1982,1,5
270,18-10-15 17:24,18-10-15 17:29,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24542,Subscriber,1986,1,4
442,18-10-15 17:28,18-10-15 17:35,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,24512,Customer,1984,0,7
450,18-10-15 17:28,18-10-15 17:35,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,24658,Customer,1984,0,8
407,18-10-15 17:29,18-10-15 17:36,3183,Exchange Place,40.7162469,-74.0334588,3205,JC Medical Center,40.71653978,-74.04963791,24583,Subscriber,1983,1,7
694,18-10-15 17:30,18-10-15 17:42,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,24444,Subscriber,1967,1,12
2630,18-10-15 17:33,18-10-15 18:17,3212,Christ Hospital,40.73478582,-74.05044364,3212,Christ Hospital,40.73478582,-74.05044364,24483,Customer,1984,0,44
382,18-10-15 17:36,18-10-15 17:42,3207,Oakland Ave,40.7376037,-74.0524783,3209,Brunswick St,40.7241765,-74.0506564,24486,Subscriber,1989,2,6
994,18-10-15 17:36,18-10-15 17:53,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,24641,Customer,1984,0,17
986,18-10-15 17:37,18-10-15 17:53,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,24638,Customer,1984,0,16
964,18-10-15 17:37,18-10-15 17:54,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,24646,Customer,1984,0,16
522,18-10-15 17:38,18-10-15 17:47,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,24397,Subscriber,1991,2,9
1171,18-10-15 17:38,18-10-15 17:58,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,24436,Subscriber,1978,1,20
1146,18-10-15 17:40,18-10-15 17:59,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,24622,Subscriber,1969,1,19
668,18-10-15 17:46,18-10-15 17:57,3199,Newport Pkwy,40.7287448,-74.0321082,3184,Paulus Hook,40.7141454,-74.0335519,24721,Customer,1984,0,11
2397,18-10-15 17:46,18-10-15 18:26,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24582,Subscriber,1977,1,40
153,18-10-15 17:48,18-10-15 17:51,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24615,Subscriber,1987,1,3
410,18-10-15 17:50,18-10-15 17:57,3212,Christ Hospital,40.73478582,-74.05044364,3220,5 Corners Library,40.73496102,-74.05950308,24620,Subscriber,1986,1,7
403,18-10-15 17:51,18-10-15 17:58,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24466,Subscriber,1949,2,7
308,18-10-15 17:51,18-10-15 17:56,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24585,Subscriber,1947,1,5
474,18-10-15 17:51,18-10-15 17:59,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24488,Subscriber,1988,1,8
177,17-10-15 16:29,17-10-15 16:32,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24677,Subscriber,1980,1,3
1829,17-10-15 18:01,17-10-15 18:31,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,24395,Subscriber,1965,1,30
300,17-10-15 19:18,17-10-15 19:23,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,24662,Subscriber,1983,1,5
1186,17-10-15 19:25,17-10-15 19:45,3211,Newark Ave,40.72152515,-74.04630454,3210,Pershing Field,40.74267714,-74.05178863,24664,Subscriber,1954,1,20
95,17-10-15 23:12,17-10-15 23:14,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24428,Subscriber,1976,1,2
115,18-10-15 8:14,18-10-15 8:16,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24473,Subscriber,1988,1,2
234,18-10-15 10:47,18-10-15 10:51,3211,Newark Ave,40.72152515,-74.04630454,3185,City Hall,40.7177325,-74.043845,24428,Subscriber,1981,2,4
292,18-10-15 11:00,18-10-15 11:05,3211,Newark Ave,40.72152515,-74.04630454,3187,Warren St,40.7211236,-74.03805095,24539,Subscriber,1977,1,5
403,18-10-15 12:08,18-10-15 12:15,3211,Newark Ave,40.72152515,-74.04630454,3205,JC Medical Center,40.71653978,-74.04963791,24395,Subscriber,1970,1,7
232,18-10-15 12:33,18-10-15 12:37,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,24691,Subscriber,1980,2,4
267,18-10-15 17:54,18-10-15 17:59,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,24377,Subscriber,1961,1,4
1907,18-10-15 13:30,18-10-15 14:02,3211,Newark Ave,40.72152515,-74.04630454,3202,Newport PATH,40.7272235,-74.0337589,24694,Subscriber,1970,1,32
468,18-10-15 13:55,18-10-15 14:03,3211,Newark Ave,40.72152515,-74.04630454,3214,Essex Light Rail,40.7127742,-74.0364857,24653,Subscriber,1960,1,8
220,18-10-15 13:56,18-10-15 14:00,3211,Newark Ave,40.72152515,-74.04630454,3187,Warren St,40.7211236,-74.03805095,24487,Subscriber,1977,1,4
168,18-10-15 14:42,18-10-15 14:45,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,24484,Subscriber,1992,1,3
202,18-10-15 14:42,18-10-15 14:46,3211,Newark Ave,40.72152515,-74.04630454,3213,Van Vorst Park,40.71848892,-74.04772663,24476,Subscriber,1992,1,3
490,18-10-15 15:27,18-10-15 15:35,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,24579,Subscriber,1980,0,8
365,18-10-15 15:39,18-10-15 15:45,3211,Newark Ave,40.72152515,-74.04630454,3187,Warren St,40.7211236,-74.03805095,24479,Subscriber,1960,1,6
108,18-10-15 15:49,18-10-15 15:51,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,24579,Subscriber,1954,1,2
1159,18-10-15 15:52,18-10-15 16:11,3211,Newark Ave,40.72152515,-74.04630454,3210,Pershing Field,40.74267714,-74.05178863,24430,Subscriber,1954,1,19
305,18-10-15 15:54,18-10-15 15:59,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,24405,Subscriber,1967,1,5
250,18-10-15 16:15,18-10-15 16:20,3211,Newark Ave,40.72152515,-74.04630454,3187,Warren St,40.7211236,-74.03805095,24493,Subscriber,1977,1,4
395,18-10-15 17:58,18-10-15 18:04,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24428,Subscriber,1980,2,7
351,18-10-15 17:58,18-10-15 18:04,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24596,Subscriber,1980,1,6
118,18-10-15 17:59,18-10-15 18:01,3183,Exchange Place,40.7162469,-74.0334588,3183,Exchange Place,40.7162469,-74.0334588,24576,Subscriber,1986,1,2
904,18-10-15 18:03,18-10-15 18:18,3184,Paulus Hook,40.7141454,-74.0335519,3184,Paulus Hook,40.7141454,-74.0335519,24721,Customer,1984,0,15
111,18-10-15 18:04,18-10-15 18:06,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24438,Subscriber,1989,1,2
600,18-10-15 18:05,18-10-15 18:15,3211,Newark Ave,40.72152515,-74.04630454,3199,Newport Pkwy,40.7287448,-74.0321082,24643,Subscriber,1983,1,10
357,18-10-15 17:18,18-10-15 17:24,3187,Warren St,40.7211236,-74.03805095,3205,JC Medical Center,40.71653978,-74.04963791,24562,Subscriber,1983,1,6
408,18-10-15 18:08,18-10-15 18:15,3220,5 Corners Library,40.73496102,-74.05950308,3211,Newark Ave,40.72152515,-74.04630454,24535,Subscriber,1988,1,7
632,18-10-15 18:08,18-10-15 18:19,3199,Newport Pkwy,40.7287448,-74.0321082,3185,City Hall,40.7177325,-74.043845,24444,Subscriber,1967,1,11
689,18-10-15 18:09,18-10-15 18:20,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,24438,Subscriber,1982,1,11
670,18-10-15 18:09,18-10-15 18:20,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,24653,Subscriber,1980,2,11
503,18-10-15 18:15,18-10-15 18:24,3192,Liberty Light Rail,40.7112423,-74.0557013,3211,Newark Ave,40.72152515,-74.04630454,24400,Subscriber,1961,1,8
1132,18-10-15 18:16,18-10-15 18:35,3201,Dey St,40.737711,-74.066921,3203,Hamilton Park,40.72759597,-74.04424731,24496,Subscriber,1985,2,19
480,18-10-15 18:29,18-10-15 18:37,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24488,Subscriber,1967,1,8
141,18-10-15 18:31,18-10-15 18:33,3198,Heights Elevator,40.74871595,-74.0404433,3196,Riverview Park,40.7443187,-74.0439909,24514,Subscriber,1976,1,2
1426,18-10-15 18:31,18-10-15 18:55,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24687,Customer,1984,0,24
405,18-10-15 18:34,18-10-15 18:41,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,24506,Subscriber,1976,1,7
641,18-10-15 18:35,18-10-15 18:46,3207,Oakland Ave,40.7376037,-74.0524783,3194,McGinley Square,40.72533993,-74.06762213,24450,Subscriber,1977,2,11
12543,18-10-15 18:40,18-10-15 22:09,3195,Sip Ave,40.73074263,-74.06378388,3195,Sip Ave,40.73074263,-74.06378388,24421,Subscriber,1990,1,209
355,18-10-15 18:50,18-10-15 18:56,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24396,Subscriber,1973,1,6
217,18-10-15 18:52,18-10-15 18:56,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24472,Subscriber,1968,1,4
192,18-10-15 18:54,18-10-15 18:57,3213,Van Vorst Park,40.71848892,-74.04772663,3211,Newark Ave,40.72152515,-74.04630454,24592,Subscriber,1975,2,3
299,18-10-15 18:56,18-10-15 19:01,3214,Essex Light Rail,40.7127742,-74.0364857,3185,City Hall,40.7177325,-74.043845,24577,Subscriber,1984,1,5
280,18-10-15 18:58,18-10-15 19:02,3207,Oakland Ave,40.7376037,-74.0524783,3210,Pershing Field,40.74267714,-74.05178863,24455,Subscriber,1960,1,5
444,18-10-15 18:59,18-10-15 19:07,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24688,Subscriber,1979,1,7
443,18-10-15 18:59,18-10-15 19:07,3186,Grove St PATH,40.71958612,-74.04311746,3214,Essex Light Rail,40.7127742,-74.0364857,24554,Subscriber,1984,2,7
194,18-10-15 19:03,18-10-15 19:07,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24406,Subscriber,1977,1,3
363,18-10-15 19:03,18-10-15 19:10,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24506,Subscriber,1981,1,6
245,18-10-15 19:09,18-10-15 19:13,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,24613,Subscriber,1963,1,4
392,18-10-15 19:10,18-10-15 19:17,3220,5 Corners Library,40.73496102,-74.05950308,3209,Brunswick St,40.7241765,-74.0506564,24620,Subscriber,1986,1,7
442,18-10-15 19:20,18-10-15 19:28,3213,Van Vorst Park,40.71848892,-74.04772663,3183,Exchange Place,40.7162469,-74.0334588,24623,Subscriber,1983,2,7
280,18-10-15 19:22,18-10-15 19:27,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24646,Subscriber,1985,1,5
1108,18-10-15 19:23,18-10-15 19:41,3195,Sip Ave,40.73074263,-74.06378388,3215,Central Ave,40.7467299,-74.0492509,24379,Subscriber,1983,1,18
444,18-10-15 19:26,18-10-15 19:33,3210,Pershing Field,40.74267714,-74.05178863,3207,Oakland Ave,40.7376037,-74.0524783,24578,Subscriber,1960,1,7
351,18-10-15 19:26,18-10-15 19:32,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,24576,Subscriber,1983,1,6
514,18-10-15 19:39,18-10-15 19:48,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,24623,Subscriber,1983,2,9
246,18-10-15 19:44,18-10-15 19:48,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24537,Subscriber,1989,1,4
153,18-10-15 19:52,18-10-15 19:54,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24536,Subscriber,1987,1,3
161,18-10-15 20:07,18-10-15 20:10,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,24377,Subscriber,1972,1,3
764,18-10-15 20:12,18-10-15 20:25,3194,McGinley Square,40.72533993,-74.06762213,3207,Oakland Ave,40.7376037,-74.0524783,24618,Subscriber,1977,2,13
256,18-10-15 20:17,18-10-15 20:22,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24393,Subscriber,1984,1,4
232,18-10-15 20:20,18-10-15 20:24,3186,Grove St PATH,40.71958612,-74.04311746,3184,Paulus Hook,40.7141454,-74.0335519,24395,Subscriber,1974,1,4
1201,18-10-15 20:21,18-10-15 20:41,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,24582,Customer,1984,0,20
204,18-10-15 20:23,18-10-15 20:26,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24638,Customer,1984,0,3
678,18-10-15 20:31,18-10-15 20:43,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,24707,Subscriber,1977,2,11
656,18-10-15 20:32,18-10-15 20:43,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,24653,Subscriber,1979,1,11
748,18-10-15 20:37,18-10-15 20:49,3211,Newark Ave,40.72152515,-74.04630454,3207,Oakland Ave,40.7376037,-74.0524783,24535,Subscriber,1989,2,12
344,18-10-15 20:38,18-10-15 20:44,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24629,Subscriber,1984,1,6
553,18-10-15 20:38,18-10-15 20:48,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,24570,Subscriber,1992,1,9
313,18-10-15 20:38,18-10-15 20:44,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24613,Subscriber,1987,2,5
247,18-10-15 20:41,18-10-15 20:46,3187,Warren St,40.7211236,-74.03805095,3214,Essex Light Rail,40.7127742,-74.0364857,24640,Subscriber,1981,1,4
468,18-10-15 20:44,18-10-15 20:52,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24673,Subscriber,1964,2,8
1418,18-10-15 20:45,18-10-15 21:09,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,24671,Subscriber,1960,1,24
1409,18-10-15 20:45,18-10-15 21:09,3201,Dey St,40.737711,-74.066921,3201,Dey St,40.737711,-74.066921,24650,Subscriber,1964,2,23
141,18-10-15 20:46,18-10-15 20:48,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24622,Subscriber,1976,1,2
278,18-10-15 20:52,18-10-15 20:56,3214,Essex Light Rail,40.7127742,-74.0364857,3187,Warren St,40.7211236,-74.03805095,24640,Subscriber,1981,1,5
211,18-10-15 21:07,18-10-15 21:11,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24492,Subscriber,1978,2,4
438,18-10-15 21:07,18-10-15 21:15,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24684,Subscriber,1967,1,7
798,18-10-15 21:49,18-10-15 22:02,3202,Newport PATH,40.7272235,-74.0337589,3214,Essex Light Rail,40.7127742,-74.0364857,24641,Subscriber,1990,1,13
139,18-10-15 21:50,18-10-15 21:52,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,24577,Subscriber,1983,1,2
287,18-10-15 22:17,18-10-15 22:22,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24684,Subscriber,1987,1,5
131,18-10-15 22:21,18-10-15 22:23,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,24582,Subscriber,1978,1,2
382,18-10-15 22:31,18-10-15 22:38,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24684,Subscriber,1991,2,6
359,18-10-15 22:31,18-10-15 22:37,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24572,Subscriber,1960,1,6
643,18-10-15 22:39,18-10-15 22:50,3195,Sip Ave,40.73074263,-74.06378388,3207,Oakland Ave,40.7376037,-74.0524783,24608,Customer,1984,0,11
2061,18-10-15 22:58,18-10-15 23:32,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,24643,Subscriber,1975,1,34
215,18-10-15 23:09,18-10-15 23:12,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,24490,Subscriber,1993,1,4
137,18-10-15 23:09,18-10-15 23:11,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24611,Subscriber,1980,1,2
134,18-10-15 23:09,18-10-15 23:11,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24677,Subscriber,1984,2,2
1169,18-10-15 23:35,18-10-15 23:55,3212,Christ Hospital,40.73478582,-74.05044364,3212,Christ Hospital,40.73478582,-74.05044364,24485,Subscriber,1977,1,19
342,18-10-15 23:45,18-10-15 23:50,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,24677,Subscriber,1975,1,6
283,19-10-15 0:08,19-10-15 0:12,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24449,Subscriber,1989,1,5
166,19-10-15 0:08,19-10-15 0:11,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24421,Subscriber,1972,1,3
614,19-10-15 0:47,19-10-15 0:57,3199,Newport Pkwy,40.7287448,-74.0321082,3214,Essex Light Rail,40.7127742,-74.0364857,24611,Subscriber,1991,1,10
547,19-10-15 2:03,19-10-15 2:13,3206,Hilltop,40.7311689,-74.0575736,3210,Pershing Field,40.74267714,-74.05178863,24676,Subscriber,1960,1,9
530,19-10-15 2:26,19-10-15 2:35,3185,City Hall,40.7177325,-74.043845,3190,Garfield Ave Station,40.71046702,-74.0700388,24627,Subscriber,1988,1,9
881,19-10-15 5:07,19-10-15 5:22,3210,Pershing Field,40.74267714,-74.05178863,3183,Exchange Place,40.7162469,-74.0334588,24430,Subscriber,1976,1,15
727,19-10-15 5:43,19-10-15 5:55,3207,Oakland Ave,40.7376037,-74.0524783,3185,City Hall,40.7177325,-74.043845,24501,Subscriber,1984,2,12
335,19-10-15 5:59,19-10-15 6:04,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,24611,Subscriber,1974,1,6
174,19-10-15 6:11,19-10-15 6:14,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24615,Subscriber,1981,1,3
256,19-10-15 6:16,19-10-15 6:20,3185,City Hall,40.7177325,-74.043845,3187,Warren St,40.7211236,-74.03805095,24529,Subscriber,1967,1,4
320,19-10-15 6:16,19-10-15 6:22,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,24522,Subscriber,1977,1,5
126,19-10-15 6:19,19-10-15 6:21,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24554,Subscriber,1973,1,2
112,19-10-15 6:21,19-10-15 6:23,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24577,Subscriber,1970,1,2
673,19-10-15 6:27,19-10-15 6:38,3209,Brunswick St,40.7241765,-74.0506564,3183,Exchange Place,40.7162469,-74.0334588,24537,Subscriber,1970,1,11
173,19-10-15 6:49,19-10-15 6:52,3214,Essex Light Rail,40.7127742,-74.0364857,3183,Exchange Place,40.7162469,-74.0334588,24605,Subscriber,1989,1,3
317,19-10-15 6:51,19-10-15 6:56,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24429,Subscriber,1980,1,5
864,19-10-15 6:55,19-10-15 7:09,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,24397,Subscriber,1971,2,14
162,19-10-15 6:58,19-10-15 7:00,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,24677,Subscriber,1981,1,3
434,19-10-15 7:03,19-10-15 7:10,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,24488,Subscriber,1981,2,7
284,19-10-15 7:06,19-10-15 7:10,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,24481,Subscriber,1988,2,5
878,19-10-15 7:06,19-10-15 7:20,3194,McGinley Square,40.72533993,-74.06762213,3213,Van Vorst Park,40.71848892,-74.04772663,24601,Customer,1984,0,15
200,19-10-15 7:07,19-10-15 7:10,3213,Van Vorst Park,40.71848892,-74.04772663,3185,City Hall,40.7177325,-74.043845,24496,Subscriber,1989,2,3
253,19-10-15 7:10,19-10-15 7:14,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,24586,Subscriber,1954,1,4
